X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,language
14.96485915,0.493231089,0.152323648,10.56032302,-7.113055807,13.60513254,-9.148884624,1.073896835,0.530444175,-4.341265151,6.389016524,-5.819278961,US
14.96485915,-5.499892754,7.146393051,5.066800034,-10.24088654,15.52538547,-7.080610926,6.79737489,-0.516602469,-3.403829785,2.578972876,-8.869338393,ES
4.481086267,-0.915786905,-2.222922753,3.683460038,-0.217145008,11.19408884,-7.490665223,0.77270036,2.215036427,-1.670740754,3.058916267,-0.350576294,GE
14.96485915,-0.130173386,1.887311245,4.210866053,5.735025561,11.83507989,-4.501308137,4.484335762,-0.80907894,-4.521435753,3.804091193,-4.367412186,US
14.38632205,-5.066095607,0.904604359,2.631378134,-6.53537199,11.28956102,-4.501308137,4.268253243,-0.049445793,-4.817139537,0.714714912,-2.448673454,FR
1.590735601,-2.554102782,8.440435518,6.731931996,-6.084615988,15.52538547,-4.501308137,1.308202989,1.50344899,-5.154221441,3.294330803,-3.970710815,GE
14.96485915,-11.58151997,1.099268639,6.488526722,-1.209581632,8.758382789,-9.938038989,5.679039806,-0.401149887,-5.114809103,0.569223959,-8.869338393,US
14.96485915,-9.509290282,-0.862175741,0.004392739,-0.106052176,12.47052663,-13.64958749,6.737114261,-0.579832158,-5.641151391,-3.80697066,-2.7205688,ES
14.96485915,-0.515604088,8.186602694,-1.744326606,-7.71200023,9.774944624,-9.182911021,0.835876699,-0.442377864,-7.284810277,5.205661207,-2.687299252,US
9.458833715,-0.218195296,5.112283052,13.94410667,-5.172050874,1.054263184,-12.71142143,10.85853202,0.067106384,-6.917743094,4.978714654,-0.426156917,US
1.822825774,-8.75756124,1.718182213,4.006324416,-8.768051141,1.054263184,-4.501308137,0.889354853,-0.335414148,-3.45475555,3.304969119,-6.30271566,US
-3.177167031,-11.58151997,0.05931034,2.791915785,-0.410895407,10.56475904,-5.331241121,4.333417889,1.138035623,-5.067032503,2.318921967,-4.12926156,GE
14.96485915,-11.58151997,-0.900403175,-1.744326606,-2.010117258,9.871584592,-7.628259544,10.85853202,-8.002434266,1.555371856,-0.935467728,-4.247850177,US
-3.177167031,-11.58151997,7.179135437,8.116761396,-6.932916542,15.52538547,-9.850153065,3.101767114,1.225082356,-3.787751455,6.942571157,-2.732325604,US
14.96485915,-11.58151997,5.878349025,-1.744326606,-8.622805145,15.52538547,-8.936034188,9.09987325,3.431619637,-5.284887792,5.472713727,-2.587573256,US
14.32168647,-6.285883424,2.422646668,1.75219964,-4.135114444,11.78751301,-13.64958749,7.371786986,2.786770502,-5.381622119,0.929689369,-5.647966061,UK
2.329492333,-1.675045049,2.995686043,-1.093833613,0.948367371,1.991725569,-5.951848535,10.22143859,-9.544562731,6.760470298,1.275028736,1.768403651,US
2.824115775,-6.5133875,6.00306905,5.305625278,-7.852915578,11.99132277,-4.501308137,6.398963293,3.431619637,-0.897133083,3.530336789,-3.526663421,US
3.257241842,-2.332658315,9.79660366,5.92599678,-4.902238293,15.52538547,-13.64958749,4.943547685,-0.836018492,-2.777451639,6.043485153,-5.785836819,US
-2.493699223,-6.213544016,0.86434709,8.751246841,-7.457856056,11.10095296,-13.64958749,0.242894996,1.402230207,-5.516269321,2.861508104,-4.841421945,US
14.96485915,-1.358069382,4.3380322,-1.368870881,-9.324054959,11.4911325,-9.70259436,6.104940677,-0.676999002,-0.743235657,6.942571157,-1.474070839,GE
4.727800677,-11.58151997,11.77368016,13.94410667,-6.126802944,2.451056305,-11.5010336,1.254060931,1.683497618,-2.174934507,-4.356645907,-8.869338393,UK
3.013806255,-1.722824339,3.546372463,5.363341263,-7.460013921,11.54665308,-4.501308137,8.875781395,0.570722368,-0.876318518,3.48465383,-7.101880866,US
13.78277533,-11.58151997,1.882108895,13.94410667,-1.022371574,8.20023365,-9.115945245,3.013060532,-6.237646608,-1.086371009,-0.054027992,-4.46712744,US
14.96485915,-0.997399107,11.77368016,13.94410667,-9.021167882,15.52538547,-10.30829778,3.443914074,1.73699521,-1.984836704,6.942571157,-3.314865245,US
9.322440379,-6.613468641,15.54593679,-0.692065739,1.894247459,-1.774043915,-3.179173294,4.184236449,-7.829252244,10.86265464,-13.66410397,3.627803415,US
9.600261528,-5.19791975,6.828165205,13.94410667,-1.453809415,8.27869507,-4.501308137,8.879279402,-9.034306439,-4.407570012,5.475485572,-2.783157298,UK
10.42139096,-4.261052857,7.47247218,9.172961263,-7.419083435,11.38877177,-14.50895864,6.557093102,0.014110266,-8.559910158,2.59641456,-4.763508342,ES
6.094144044,-6.009843247,3.414207284,7.287727218,-0.526395476,1.054263184,-10.49256896,5.498461541,-0.248955804,-4.049468726,0.400398438,-5.503467546,ES
4.796115564,-6.911800767,-0.932761825,0.060114189,-1.965570581,9.577092102,-9.746202199,5.554005306,-2.676507726,-2.051256018,0.974923052,-6.662192562,US
10.58147293,-7.787925795,-0.353327938,11.17898902,-5.704548993,12.10135136,-8.912531308,3.653511381,0.001528134,-4.661944682,6.115378661,-0.370237628,US
-3.177167031,-5.353957725,6.585015691,13.94410667,-6.905109572,10.18104191,-10.8092979,6.804147055,-2.076438329,4.728919275,-5.00036552,-1.50592647,UK
2.090870617,-1.409163649,0.097541506,3.729288379,-8.681863651,10.93699606,-4.501308137,4.409008353,-0.068257654,-0.329755503,0.959305074,-5.082608332,US
7.200482715,-8.810035605,0.176255877,13.65447689,-7.535489887,8.315697925,-9.387065743,9.210105583,3.431619637,4.043823762,2.777728667,-5.828835347,US
-3.177167031,-8.279446224,2.962720574,9.555296974,-8.638087257,1.054263184,-8.765083145,0.276379898,0.240526246,-5.539740545,5.259676117,-0.144946821,US
-3.177167031,-11.58151997,5.1582793,13.94410667,-1.900357758,8.360400394,-10.22928126,10.85853202,3.431619637,-1.86815146,5.191436648,-6.340009135,IT
5.594863381,-11.58151997,3.813364805,0.48114498,-7.280053278,15.52538547,-8.301639807,6.59432922,-0.60763694,-3.236009787,0.06532818,-6.391162107,US
6.654474285,-11.58151997,-1.243037809,9.478537941,-7.52504695,11.12208558,-13.64958749,5.931895118,-0.479346208,-9.736503898,-4.306458934,-6.79476227,US
11.18441538,-11.58151997,3.206477334,8.758786569,-7.862526094,10.67342329,-13.64958749,10.85853202,-1.047356157,-7.04592807,-4.217278451,-1.284710233,UK
9.547779313,-11.58151997,5.156349509,1.067814259,-0.643974644,15.52538547,-8.749642645,4.624536362,1.907320939,-9.736503898,3.852736525,-1.78483865,UK
3.787427287,-11.58151997,6.738791565,9.128270335,-9.942626131,10.44962093,-8.517151579,0.8959841,0.86138443,-1.144355115,6.942571157,-6.501397948,US
-3.177167031,-1.624837154,-2.222922753,8.190270423,-7.938623251,10.17413136,-6.693030114,6.605074317,-0.807456998,-3.166374113,3.423380386,-5.490368708,ES
9.894659323,-11.58151997,3.814897163,13.94410667,-11.58612727,11.95264226,-13.64958749,5.351136335,-0.181837765,-0.125115054,2.145305466,-8.138328956,ES
10.29752108,-2.223028725,-2.222922753,1.226830161,-7.501462794,11.7744383,-9.326725504,5.045194471,0.788936436,-4.716718975,-3.792045557,-7.896128454,GE
14.96485915,-5.293578607,2.472966644,6.412130655,-7.392336684,15.52538547,-13.64958749,0.253493096,-0.426959998,-5.068600344,2.734578116,-6.776112626,FR
0.996416018,-11.58151997,-0.311712434,1.898511499,-6.02205353,11.05761334,-9.800919777,8.693255844,-1.508228009,-3.198881961,-2.017801568,-4.63941055,IT
14.96485915,-8.479243992,0.990972758,8.961302065,-3.128184951,12.81726151,-13.64958749,2.82351546,1.921176094,-4.83648195,2.527530875,-5.139446924,US
3.235349714,-11.58151997,2.833534945,5.168582806,-1.383282749,15.52538547,-9.306596767,3.561408164,1.106749266,-7.606811681,2.683053281,-2.255671683,US
14.96485915,-6.101243137,1.145680162,2.061436141,-6.835105992,9.388868136,-8.643491504,3.648331905,-1.121056027,-1.099482804,1.216673053,-3.896249984,ES
-3.177167031,1.643640721,1.522545336,8.849872715,-1.520890369,9.439726226,-4.501308137,8.141869546,-0.915125515,-6.31929944,5.282583788,-3.758878968,GE
14.96485915,-0.508457008,-2.222922753,9.306713172,-4.943474,12.31930914,-7.200915455,1.174822386,-0.225996545,-2.091664447,2.010904725,-0.264548327,IT
14.96485915,-11.58151997,5.579752005,13.94410667,-0.603793728,8.131310644,-4.501308137,7.537317837,1.536032416,-8.015899787,6.942571157,-8.755572913,IT
14.96485915,-5.594127896,3.198435236,2.090346298,-1.027850867,1.901072938,-5.525864723,7.064754179,-9.604740705,-6.42551908,5.241357658,-1.738231402,US
14.96485915,-4.878563595,4.939909369,9.197963388,-6.640017971,15.52538547,-7.562134846,4.893799184,0.766260239,-2.532939867,3.325796963,-4.314900952,US
4.026467358,-6.2003433,0.678295532,7.210936771,-5.159505255,11.4713831,-10.82904235,3.006642926,-1.448756067,-2.465145154,3.000739627,-3.548233401,UK
0.947603506,-4.552274163,0.494433547,-1.744326606,-4.18096665,12.12164225,-9.968045791,3.783527799,2.73159516,-6.877728423,3.159825051,-6.113584901,IT
-3.177167031,-3.820326468,11.77368016,8.193834376,5.735025561,15.52538547,-13.64958749,10.85853202,3.431619637,-2.345876262,2.719221881,-2.149800718,US
2.76031439,-11.58151997,0.13736497,13.94410667,-0.21400959,10.61222933,-5.529830168,0.409799496,-2.196662397,2.484059914,-5.86825405,-2.783801687,UK
7.093678547,1.643640721,-2.222922753,1.206480255,-5.625784794,15.52538547,-12.47632061,7.161544213,-0.796444241,-5.43330537,6.942571157,-8.840751602,GE
1.357210011,-11.58151997,11.77368016,-1.744326606,-5.509896306,10.3366558,-13.64958749,0.469231565,0.461130602,-3.922888754,6.264515663,-8.869338393,IT
9.630749919,-6.362846335,0.05770015,1.015339942,-11.58612727,7.192955126,-10.9209123,0.232075133,1.257336288,-3.01887217,5.666213638,-7.869522971,US
14.96485915,-11.58151997,0.485124478,5.374880782,5.735025561,11.71626489,-13.64958749,0.232075133,-0.612552678,4.370029335,2.370895845,-4.77841604,UK
7.346254773,-11.58151997,0.395877506,2.106788565,-6.87317263,10.75736249,-4.501308137,5.091979722,-7.073898921,-3.157518188,1.611143988,-5.822254857,US
2.333657185,-4.399041473,4.903534015,-1.744326606,-6.625177154,6.906153489,-13.64958749,0.232075133,-8.587307291,-2.640502917,0.479705511,-3.242867652,US
2.274963766,1.643640721,2.523832714,8.862931985,-8.383663702,2.985966204,-13.64958749,3.893590475,-0.140196413,-5.953543743,-5.668971604,2.530420554,US
1.917804269,-2.916444425,2.328218602,3.683352418,-6.599977409,11.62481194,-12.17079931,6.502104917,-2.029338006,-3.048113658,3.764479812,-6.623061028,GE
2.386285309,1.643640721,0.040860354,-1.744326606,-6.502498293,10.43407483,-13.64958749,0.232075133,0.342047916,-5.040200566,2.66333167,-2.640714727,US
14.96485915,1.643640721,7.634918483,13.94410667,-5.66786603,11.77048009,-4.501308137,10.85853202,0.125338842,-1.789991804,0.051919653,-2.50917534,IT
9.919715389,-9.496241049,3.255712241,9.263470727,-10.74490287,8.111948311,-7.139746804,3.510051022,-0.65660706,-4.831602708,5.768929727,-0.373324393,US
-3.177167031,-11.58151997,-2.222922753,-1.744326606,-7.923989451,1.054263184,-9.962367431,0.232075133,-0.853856508,-2.387643942,-4.997657122,-7.408101988,US
14.96485915,-2.809086856,11.77368016,11.22854977,-0.924745866,10.50296998,-4.501308137,6.424011385,-0.590401849,2.886954562,0.092354658,-8.692390438,US
3.324800213,-4.696073466,0.154129494,-1.744326606,-7.836010291,10.47466283,-4.763364131,0.232075133,-1.174048508,-4.558319837,5.632088149,-4.124222387,UK
-1.810800484,-11.58151997,6.388768703,4.833367667,5.735025561,7.839865124,-4.682638898,5.76850882,-10.71358879,2.217929511,-3.676947997,-4.826431118,GE
14.96485915,-0.760885344,2.401250729,8.921800185,-6.443410071,15.52538547,-12.82684912,6.807038856,3.431619637,-5.515484037,2.027714896,-5.97107209,US
2.551940501,-5.826810648,-0.476648664,0.027530135,-8.871209859,15.52538547,-9.822829116,6.375579294,0.590123803,-1.092344856,4.987671494,-3.262651755,US
14.96485915,-4.595966218,1.379809783,13.94410667,-0.581912026,1.054263184,-6.874868559,8.362924034,-0.192288996,-3.107299944,1.051859887,-8.834674892,US
14.96485915,-9.763147174,3.304837103,3.095904494,-5.149906257,6.485444128,-9.123990036,4.894257895,0.737339912,-3.995073647,0.946704621,-5.206311835,US
3.406318722,-11.58151997,0.121629904,0.506444486,-9.557573092,15.52538547,-9.263217728,7.871861123,1.47291779,-9.736503898,0.053056754,-1.867502671,US
14.96485915,-8.736709284,0.197784507,2.583318206,-7.185332729,9.333029381,-9.407910019,3.984645575,-0.077412323,-1.830351833,4.976686188,-2.566852386,US
4.69774482,-11.58151997,3.822736358,11.48058818,-6.458300095,10.48263308,-4.501308137,5.037557146,-0.869576513,8.735317866,3.834916573,-6.046883523,ES
14.96485915,-4.863686662,4.779206082,9.566548385,-11.58612727,1.054263184,-4.501308137,3.368140124,1.627598399,-9.250906846,4.16555547,-3.781187842,US
-3.177167031,1.643640721,-0.133196777,5.71330024,-3.636115775,2.889913877,-4.501308137,4.053070019,-0.0184559,1.963644079,-4.064092871,-2.122026075,US
14.96485915,-3.814146789,5.049596028,11.34919797,-9.795327678,1.054263184,-13.64958749,2.254369531,-0.017738458,-0.046880799,5.496437916,-6.053063017,US
-3.177167031,-4.44392317,0.324979399,6.43495345,5.735025561,5.251303507,-10.36697557,5.468189572,-4.329682008,-0.395339021,-2.104455992,-3.102926478,IT
0.373816037,-11.58151997,-0.296329408,9.375475699,5.735025561,1.054263184,-4.501308137,9.10455121,-0.463747828,-1.076171836,1.991603915,2.530420554,UK
14.96485915,-4.47986287,7.037662686,12.07783936,5.735025561,15.52538547,-4.501308137,5.175777444,-0.576742225,-2.198783442,2.302851834,-8.272225412,US
2.893476111,-4.425341891,2.53575371,8.953122199,-5.145402604,1.054263184,-9.052349575,4.340367404,0.379795355,-5.453584027,0.41023389,-8.708631325,US
14.96485915,-8.365048118,7.625857544,1.562821731,-0.688050643,15.52538547,-8.345582602,0.452568436,-1.375998902,-3.685351492,1.178295721,-0.837598884,ES
11.85715737,-0.478145488,2.035552043,12.61233135,-6.822956717,15.52538547,-13.64958749,3.299090792,-8.076642021,-9.736503898,6.942571157,-3.064741408,US
14.96485915,-11.58151997,-2.222922753,9.023126161,-8.825313708,9.944971779,-11.37993972,6.561552443,3.431619637,-3.357199321,-1.542548489,-7.941597081,UK
-0.33694306,-3.433060988,1.191358606,1.244411388,-8.175371783,12.91640552,-12.08557719,5.229087955,-1.569155989,-4.058728683,0.520824377,-4.2002442,ES
14.96485915,-11.58151997,0.386965338,3.18206697,-1.569612913,7.876944989,-9.239534917,8.348013939,-2.367178807,-3.088923287,6.942571157,-5.164302543,UK
3.506751718,1.643640721,0.55407927,6.501303625,-7.876606382,1.054263184,-4.501308137,10.85853202,-0.394960758,-5.119318435,1.383343104,-8.245774894,UK
14.96485915,-2.31982027,0.317385619,4.939401589,5.735025561,15.52538547,-8.237876112,10.85853202,-7.981457529,-0.668781112,3.532654297,-5.476631645,US
14.96485915,-3.753976708,5.857284277,3.107287955,5.735025561,10.34333163,-4.501308137,0.755134452,-0.838335446,-2.379497011,2.941289837,-0.929059831,UK
-3.177167031,-6.542288292,3.61892187,13.94410667,-6.367057497,15.52538547,-9.223079234,8.964865319,-2.263241397,-8.654267205,-3.88768428,-8.869338393,US
12.84341728,1.643640721,5.346724466,9.784430021,-6.643854283,4.901449889,-8.448526402,10.85853202,-7.201669846,-5.062537929,5.820341153,-6.664447113,US
6.027467738,-4.932850514,15.63087581,-0.741649348,5.298756308,1.032338018,-4.786869455,4.52925989,-6.493262297,10.27583714,-11.12120499,1.781394585,US
0.729276442,-1.156197435,3.600973822,9.74947558,-11.58612727,9.609305264,-4.501308137,2.873721272,-6.683626304,-2.847043823,5.766956637,-3.361368454,US
4.687486613,-8.236681154,2.679333402,13.94410667,-9.714972,14.74077074,-13.64958749,2.070182388,1.331598464,-1.459838321,0.010821075,-5.857710509,US
12.37127169,-4.390074557,3.223313305,0.030672692,5.735025561,1.054263184,-11.33212097,4.982290117,-1.516215906,-1.716200414,6.610289353,-2.203630847,US
6.931911001,1.643640721,3.948759998,1.760488119,5.735025561,8.586851883,-5.847537036,5.184707394,-0.111426147,3.194527002,-5.017782111,-4.861333253,US
-1.488204586,-9.736665478,0.230487801,11.20139394,-6.715889114,10.52415126,-12.14940234,9.058633538,-1.526831946,-2.395475408,6.942571157,2.530420554,UK
-3.177167031,-11.58151997,-2.222922753,5.247930284,-11.58612727,7.143421058,-10.92753903,5.737775965,0.93304268,-4.053295485,1.928508317,-7.109945183,GE
7.010893392,-1.954092338,-1.132443801,1.140389876,-6.952041517,1.28299302,-8.911874663,2.194510215,-0.362098717,-2.296331762,6.926282866,-2.766538649,US
14.84495972,-6.686461915,3.526764238,6.088942301,-7.416216401,15.52538547,-9.694969246,9.856239519,1.410350944,2.078270906,2.01682341,-4.151977555,US
3.686957082,-1.214133483,1.163098364,13.94410667,5.735025561,15.52538547,-5.660434482,4.00750498,-0.099168607,-2.389970684,3.316701388,2.530420554,US
3.825036532,-3.926616769,1.427624412,8.507986133,5.735025561,12.37525623,-13.64958749,5.955324995,-0.209082798,-8.37563261,6.627486556,-7.126364902,US
14.15231413,-9.334418902,1.189714012,6.615214512,5.735025561,2.368203463,-13.64958749,3.885570623,-0.782296615,-3.037651084,-3.531217058,-2.440745821,US
14.96485915,-11.58151997,7.060440067,8.430720295,-1.21823021,8.71652438,-4.501308137,10.85853202,-11.02811472,-7.127435601,3.261274605,-3.176729397,IT
3.24648727,-1.464813229,-0.723153765,3.072161095,-1.113445017,3.179145344,-9.544966073,6.341639525,-1.56020166,-4.398118135,-0.348053083,2.530420554,US
14.96485915,-3.79739732,0.7292771,3.036823844,-11.58612727,14.13313823,-13.64958749,5.540148022,-0.157751451,-4.698873397,6.942571157,2.530420554,UK
-3.177167031,-11.58151997,-2.222922753,7.30182245,-4.083036794,11.95849079,-11.26800887,1.19713277,-1.438120117,-5.767598924,4.54908882,-2.974404386,GE
3.869212185,-11.58151997,11.77368016,11.63473825,5.735025561,8.923571268,-4.501308137,2.661904269,-11.02811472,-1.717827697,1.348778755,-3.032428881,UK
3.938416771,-11.58151997,6.752954345,3.567988149,-7.735018078,15.14119228,-13.64958749,5.12867219,-0.596480411,-3.067240549,-0.49336328,-0.871182837,US
14.96485915,-0.046519697,3.82066567,13.94410667,5.735025561,15.52538547,-10.42382374,0.412323009,0.203461027,-0.931962525,3.046083544,-5.074149323,UK
3.4249949,-4.13266709,-2.222922753,7.978520262,-0.989275488,13.29343255,-4.501308137,6.133842117,0.389666975,-5.216853863,1.801432137,-3.530435531,UK
14.96485915,-3.432268815,5.103313761,13.94410667,-0.4972828,3.969975238,-11.97637718,2.409018093,3.431619637,-8.296423711,-7.749413289,-2.506189394,ES
8.294560744,-11.58151997,-1.410718687,7.632681895,-8.903740972,1.783486142,-8.809325492,0.232075133,3.395244658,-3.024988101,5.396332759,-4.086564445,US
14.96485915,-6.477717074,3.866636869,4.559312994,-1.654677392,1.054263184,-4.501308137,0.654690537,-2.441449397,-0.955945554,1.25895168,-1.26502671,UK
1.932261267,-5.515613825,3.687207543,4.558130101,-7.556750123,3.467127383,-11.23624601,0.668534599,-1.161894925,1.326751789,5.56937209,-2.160518611,US
-3.177167031,-0.973881133,-2.222922753,-0.530318765,-0.739926095,1.054263184,-6.760967152,4.280828777,-0.730094699,-5.16134737,-3.732345328,-5.524973399,FR
14.96485915,1.643640721,3.489298142,3.196112101,-11.58612727,15.52538547,-4.501308137,3.181835055,0.503868906,-4.374629706,2.003993832,-4.53185982,US
0.94380713,-11.58151997,0.783720191,7.443030198,-11.58612727,10.10901174,-5.312806617,2.157116323,-0.485164907,-2.946097808,4.310323351,-6.912533057,UK
0.971772062,-1.028596814,2.844563958,6.641433299,-0.233387423,1.449324574,-8.121430567,6.532785816,3.431619637,-8.15023875,5.270582161,-8.841222807,US
14.96485915,-11.58151997,4.194256855,2.022862991,-2.485563671,10.63121794,-9.997360244,3.168029754,-1.96993543,-9.576262011,2.171722854,-5.664415072,ES
14.96485915,-11.58151997,2.744976583,13.94410667,-1.965885206,1.054263184,-12.32624396,7.732805122,-1.447629917,-0.539160921,6.905780345,-5.684471486,US
0.820301548,-3.262801759,4.156583682,9.442707226,-4.754528866,10.0077341,-9.918584462,4.600878054,0.203810748,-1.212307227,1.288138855,-5.08674568,US
1.555214608,-2.513602572,-1.576746251,8.396973429,-8.208838154,15.52538547,-6.956844172,6.171510761,0.763693808,-9.736503898,2.95586166,-1.189632522,UK
12.43483809,-4.825428257,1.797167489,2.530369653,-3.128519561,10.04197788,-7.03266754,4.026931647,0.968301839,-4.354915285,3.084479569,-2.812515554,US
5.777123369,1.749341283,1.844065562,11.29798315,-9.90638936,7.948936064,-8.283450562,2.659755826,0.152172414,-3.897264563,-0.914525568,-2.923871557,IT
5.855655151,-0.306621911,4.778825896,13.94410667,-8.627483941,1.103316452,-10.78241301,5.503499858,0.556331476,-9.306755845,6.236408182,-8.320357522,US
1.517582818,-6.165908997,-1.922239202,10.6205838,-6.035744049,10.72887461,-6.56117583,0.916421193,-0.172274483,-8.31911622,1.552283623,-4.846283453,US
14.96485915,-11.58151997,3.297409595,13.94410667,-0.070607742,8.531203803,-8.758047539,1.52866057,2.103467715,-2.245978276,-3.828659956,-8.285426815,ES
3.266975776,-0.642791988,3.102394152,2.82223255,-2.81833799,12.10368267,-13.64958749,4.479239488,-0.05310432,-0.906617011,1.322553582,-5.165161864,US
-3.177167031,1.643640721,-1.295497069,0.652902185,-9.610210015,14.21725475,-9.829898055,10.85853202,-1.723797697,-9.152895102,1.800220989,-5.161290782,US
-3.177167031,-6.184017634,0.806399853,10.87837003,-4.863700488,11.35362751,-10.39642485,5.389127056,-0.408350213,-3.157991361,3.06275108,-7.143617564,US
2.859065763,-1.342855297,6.543850952,3.141505455,-7.19524089,8.348983329,-4.501308137,0.232075133,-2.166063106,-1.467527074,5.36625522,-0.626559016,US
14.96485915,-1.216581017,-2.222922753,0.518674599,-4.151161483,1.054263184,-6.395668769,3.508775519,3.431619637,-3.462446945,6.942571157,-4.651719571,UK
5.495887857,-7.143493355,7.073458885,1.215866115,-6.468789112,15.52538547,-11.15695471,4.707521417,3.431619637,4.704185413,6.942571157,-2.483290504,GE
2.723769629,-3.65987576,7.25817699,9.163241383,3.290046791,9.843298389,-9.743056973,4.811566472,-0.328465517,-3.041284919,-1.312255499,2.530420554,ES
14.96485915,-6.579376362,0.161927947,8.962320785,-4.295129205,2.969279887,-4.501308137,3.792241352,2.651172994,-9.736503898,4.474969645,2.417261395,US
12.13490774,0.098162098,7.107735069,-1.744326606,-9.038815123,5.417799896,-10.53551212,5.141258678,1.734878414,-8.835584471,6.297360891,-5.081295199,GE
14.96485915,1.643640721,0.613638306,13.94410667,-6.537787234,15.52538547,-4.501308137,4.047577774,-2.416450352,-0.763540162,2.614965168,-7.84835786,IT
2.066449052,-1.795506805,2.399113982,2.43138918,-5.390798176,12.8030449,-6.044960893,4.254219128,0.542216731,2.889841401,4.166597332,-1.966464161,US
9.774052265,-0.930178077,3.89838366,0.766131433,-6.909070424,15.52538547,-4.501308137,0.31166971,0.14048991,-5.784080914,2.550060478,1.095134974,US
10.24606049,1.643640721,5.410627366,13.94410667,-2.348396782,1.054263184,-13.64958749,7.307813327,-1.32838454,-2.515931093,0.116629026,-4.023652879,US
10.34028449,1.643640721,5.321043621,6.553665099,-7.42049153,15.52538547,-4.501308137,4.342838447,2.748891163,-3.294880467,2.422079867,-6.996351134,US
13.22153629,-11.58151997,1.667976168,2.913051655,-0.340865913,15.52538547,-13.64958749,2.056631382,0.320016545,-5.319930085,2.036031198,-6.49273542,UK
14.04033482,-1.951908236,11.02225862,13.94410667,1.720118153,1.187323965,-13.64958749,7.028088335,0.226539678,-4.453784527,0.889280171,-3.10946198,ES
-3.177167031,-2.555344394,1.279702924,9.460853099,-6.153113792,1.054263184,-4.501308137,6.927489616,-2.078288196,-4.421035664,-2.662415997,-4.869002812,GE
6.59136092,-4.446507629,3.428792718,3.064700459,-4.593998205,7.397085819,-6.967382924,5.691374949,-1.815611505,-2.313998204,2.559224651,-6.364539941,US
14.96485915,-11.58151997,3.666211204,-1.744326606,-11.58612727,1.054263184,-4.501308137,10.85853202,0.499816894,-3.234948761,1.254765494,-3.452406757,IT
2.83032205,-11.58151997,5.140952094,13.60127586,2.26122242,2.911462291,-11.50247911,2.880891791,1.067689651,-3.736216223,3.636094456,-2.697633727,US
-3.177167031,-3.768040232,0.46118555,-1.744326606,-6.372678923,10.01151022,-4.501308137,4.127626429,3.431619637,-9.736503898,6.044520184,-4.486673906,US
14.0405246,-9.735955289,0.155725539,7.051268113,-11.58612727,14.77341127,-13.64958749,8.580457511,-1.352209736,-3.790448855,3.85204019,-0.98683664,UK
4.672648412,1.643640721,-2.222922753,13.94410667,-4.214217831,15.52538547,-5.087502011,1.944611235,0.190072426,-9.56776701,2.11889538,-2.368817453,US
0.211489139,1.643640721,0.979805345,5.550745117,-5.409744921,1.054263184,-4.501308137,3.962184044,2.562260707,-0.81846957,-4.105326887,-4.053365973,US
11.91280602,-7.177468029,-1.168721229,7.532339232,-6.124999029,1.931143464,-4.501308137,0.232075133,3.431619637,2.823409358,1.873995081,-2.229409128,US
14.96485915,1.411238273,2.32561556,3.58153097,-6.884514221,15.52538547,-10.33351587,5.86334856,1.824470514,-0.79374827,3.927159457,-5.808671764,US
4.367581521,-11.58151997,5.927509492,8.9239015,-4.592971472,15.52538547,-4.501308137,5.509132255,0.20421331,-4.845982345,0.557859608,-6.63091131,GE
14.96485915,1.643640721,-2.222922753,5.05164958,-4.505761816,15.52538547,-13.64958749,2.077700075,1.830664029,-6.356599211,-4.670252853,-6.268769035,ES
13.2538366,-2.465802756,5.952470608,6.527350053,-8.019856324,16.38796832,-10.18908092,-0.202950984,3.75336546,-0.486059069,-0.382393426,-6.742271572,US
-3.177167031,-11.58151997,4.504342025,6.846383727,-7.197363989,1.586316197,-9.454390634,2.490579783,-10.22394182,-3.522267188,6.942571157,-1.056041387,ES
7.042805608,-11.58151997,10.87030996,6.072760668,-6.486991424,1.054263184,-4.923133393,3.388817256,3.431619637,4.621238015,-5.614338259,-4.667024116,US
4.892050946,-0.653900246,-0.333772585,13.94410667,-7.311842177,15.52538547,-9.858518898,3.043667681,1.157124054,-2.761944601,-4.29963207,-0.959794304,US
14.96485915,-3.497041939,11.77368016,13.94410667,-6.579072035,15.52538547,-11.437763,5.35840574,0.4539688,-0.714531582,3.548024256,-6.271257444,US
3.167661143,-0.554750976,1.657002667,7.568146089,-5.526225521,10.13951219,-7.075756137,4.44577444,-4.90057474,-0.503273016,4.267955586,-3.965730595,UK
6.916817536,-7.753665167,11.77368016,13.94410667,5.735025561,14.8290923,-8.178361231,1.44037833,0.122460605,-1.169436242,-0.852008801,-4.542723808,US
-4.835242264,1.5070482,-0.129089474,2.550684605,-7.169083292,10.9997495,-9.278241836,5.906369029,-2.404168457,-1.05533385,-0.311691157,-3.124007714,IT
6.4001607,-11.58151997,0.093327104,13.94410667,-7.674709112,9.784347372,-7.248983144,7.776258196,-0.05656767,-3.401391009,-1.35183406,2.530420554,UK
3.911574745,-5.358418621,-0.78695371,9.870611635,-6.123837442,8.84862316,-10.80259687,3.865928305,-1.130928346,-1.722005016,3.512544047,-1.84023285,ES
14.96485915,-11.58151997,-2.222922753,0.971425964,-11.58612727,8.033283333,-9.576870211,6.76537934,-11.02811472,-1.811782508,1.247484983,0.694702297,UK
14.96485915,-11.58151997,-2.222922753,6.796076866,-11.58612727,1.054263184,-8.32192546,1.411979386,3.431619637,-0.973512702,3.008279809,-0.235283754,ES
